2016-05-18,Identity Politics Are Ripping Us Apart,National Review,"But lumping the history of England with the history of, say, Ukraine and calling that “white history” is absurd — just as absurd as linking the ancient history of Ethiopia with the modern history of Liberia and calling that “black history.”",1.0,0.0,1.0,liberia
2016-05-20,'Unforgivably Dreadful:' Critics Annihilate Sean Penn's Latest Film at Cannes - Breitbart,Breitbart,"The Last Face, which features a star-studded cast in Charlize Theron, Javier Bardem and Jean Reno, centers on an international aid agency director and a doctor and explores the perils of their romance as they attempt to bring medical relief to war-torn Liberia.",-1.0,0.0,1.0,liberia
2016-06-05,"NPR Photographer, Interpreter Killed In Afghanistan ",NPR,"He covered the devastating earthquake in Haiti, famine in Somalia and most recently the Ebola epidemic in Liberia.,",0.0,0.0,1.0,liberia
2016-06-06,Why David Gilkey Was In The Roughest Part Of Afghanistan,NPR,"He did this from Afghanistan to Iraq to Liberia and many other places along the way.,",-0.5,0.408248290463863,2.0,liberia
2016-06-08,A New Way to See Art,Atlantic,"As part of a partnership with visually impaired children in Liberia, Alabama students wore goggles, glasses, or a bandana to tour the museum as blind viewers.",0.0,0.0,1.0,liberia
2016-06-20,She Turned The Pyramids Blue — And Got Egyptians To Talk About Autism,NPR,"The daughter of a diplomat, she grew up in the Czech Republic, Liberia, the U.K. and Australia, but back home in Egypt for summers, she'd volunteer at a nursery specifically for special needs kids., """,0.0,0.0,1.0,liberia
2016-06-23,It's Not Easy Running A Hospital Without Running Water,NPR,"The most startling statistics come from Liberia, where 80 percent of the hospitals did not have running water all the time, and Sierra Leone, where the figure was 81 percent.",-0.5,0.0,1.0,liberia
2016-06-27,Girl Talk: What Teens Want Michelle Obama To Know About Liberia,NPR,"[Monday, Michelle Obama and her daughters, Sasha and Malia, begin their lightning tour of Liberia and Morocco to promote the Let Girls Learn initiative. On the eve of the first lady's first visit to Liberia, I wandered through downtown Monrovia asking girls about their expectations for the trip., She had no idea Michelle Obama was coming to Liberia nor why.,",-0.07142857142857142,0.6776309271789385,1.0,liberia
2016-06-29,"Michelle Obama Celebrates Ramadan, Breaks Fast with Iftar Dinner - Breitbart",Breitbart,"The First Lady is traveling this summer with her daughters and mother to Liberia, Morocco and Spain, under the umbrella of her “Let Girls Learn” initiative.",0.0,0.0,2.0,liberia
2016-07-01,Michelle Obama: Let girls learn,CNN,"[ (CNN)Raphina Feelee lives in Liberia, where the average family gets by on less than two dollars a day, and many families simply can't afford to educate their daughters. I had the privilege of meeting Raphina and Rihab when I traveled to Liberia and Morocco earlier this week to highlight our global girls' education crisis -- the fact that right now, more than 62 million girls worldwide are not in school.  , The girls I met in Morocco and Liberia want to be doctors, teachers, entrepreneurs, engineers.",0.125,0.5448623679425842,1.0,liberia
2016-07-06,Kim Jong-un placed on sanctions blacklist for the first time by US,Guardian,"Previously sanctioned leaders include Saddam Hussein of Iraq, Charles Taylor of Liberia, and Robert Mugabe of Zimbabwe.,",0.5,0.0,1.0,liberia
2016-07-07,Millions Of Women Take A Long Walk With A 40-Pound Water Can,NPR,"They found that in all of the countries, in households where a family member had to spend more than 30 minutes to collect water, the primary collectors were women, ranging from 46 percent in Liberia to 90 percent in Cote d'Ivoire.",-0.5,0.0,1.0,liberia
